A (...) Received Remittances From People Living Abroad?,How Much Did You Receive (...) Remittances From People Living Abroad?,Department,Unique Household Number
2,0,2,1787
2,0,2,1787
2,0,2,1787
2,0,2,1788
2,0,2,1788
2,0,2,1789
2,0,2,1789
2,0,2,1789
2,0,2,1789
2,0,2,1789
2,0,2,1790
2,0,2,1790
2,0,2,1790
2,0,2,1790
2,0,2,1790
2,0,2,1790
2,0,2,1790
2,0,2,1790
0,0,2,1790
0,0,2,1790
2,0,2,1791
2,0,2,1791
0,0,2,1791
2,0,2,1792
0,0,2,1792
0,0,2,1792
2,0,2,1793
2,0,2,1793
2,0,2,1793
0,0,2,1793
2,0,2,1794
2,0,2,1794
2,0,2,1794
2,0,2,1795
1,400,2,1795
2,0,2,1795
2,0,2,1795
2,0,2,1795
2,0,2,1795
0,0,2,1795
0,0,2,1795
2,0,2,1796
2,0,2,1796
2,0,2,1796
2,0,2,1797
2,0,2,1797
2,0,2,1797
2,0,2,1797
0,0,2,1797
2,0,2,1798
2,0,2,1798
0,0,2,1798
2,0,2,1799
2,0,2,1799
2,0,2,1799
0,0,2,1799
2,0,2,1800
2,0,2,1800
2,0,2,1801
2,0,2,1801
0,0,2,1801
2,0,2,1802
2,0,2,1802
0,0,2,1802
0,0,2,1802
2,0,2,1803
2,0,2,1803
2,0,2,1803
2,0,2,1804
2,0,2,1804
2,0,2,1804
2,0,2,1804
2,0,2,1804
2,0,2,1804
2,0,2,1805
2,0,2,1805
0,0,2,1805
0,0,2,1805
0,0,2,1805
2,0,2,1806
2,0,2,1806
0,0,2,1806
0,0,2,1806
2,0,2,1807
2,0,2,1807
2,0,2,1807
0,0,2,1807
2,0,2,1808
2,0,2,1808
2,0,2,1808
2,0,2,1808
2,0,2,1809
2,0,2,1809
2,0,2,1809
2,0,2,1809
2,0,2,1810
2,0,2,1810
2,0,2,1810
2,0,2,1810
0,0,2,1810
2,0,2,1811
2,0,2,1811
0,0,2,1811
0,0,2,1811
2,0,2,1812
2,0,2,1812
0,0,2,1812
2,0,2,1813
2,0,2,1813
2,0,2,1813
2,0,2,1813
2,0,2,1825
2,0,2,1826
2,0,2,1826
2,0,2,1826
0,0,2,1826
2,0,2,1827
2,0,2,1827
2,0,2,1828
2,0,2,1828
2,0,2,1828
2,0,2,1829
2,0,2,1829
2,0,2,1829
2,0,2,1829
2,0,2,1829
2,0,2,1829
1,750,2,1830
2,0,2,1830
2,0,2,1831
2,0,2,1831
2,0,2,1831
2,0,2,1832
2,0,2,1832
2,0,2,1832
2,0,2,1832
2,0,2,1833
2,0,2,1833
2,0,2,1833
2,0,2,1833
2,0,2,1833
2,0,2,1834
2,0,2,1834
0,0,2,1834
2,0,2,1835
2,0,2,1835
2,0,2,1835
0,0,2,1835
2,0,2,1836
1,750,2,1836
2,0,2,1837
2,0,2,1837
0,0,2,1837
0,0,2,1837
2,0,2,1838
2,0,2,1838
2,0,2,1838
2,0,2,1838
2,0,2,1859
2,0,2,1859
2,0,2,1859
2,0,2,1859
2,0,2,1860
2,0,2,1860
2,0,2,1860
0,0,2,1860
0,0,2,1860
2,0,2,1861
2,0,2,1861
2,0,2,1862
2,0,2,1862
2,0,2,1863
2,0,2,1863
2,0,2,1864
2,0,2,1864
2,0,2,1864
2,0,2,1865
2,0,2,1865
0,0,2,1865
0,0,2,1865
2,0,2,1866
2,0,2,1866
2,0,2,1867
2,0,2,1868
2,0,2,1868
2,0,2,1868
2,0,2,1869
2,0,2,1869
2,0,2,1869
2,0,2,1869
2,0,2,1870
2,0,2,1870
2,0,2,1870
2,0,2,1870
2,0,2,1871
2,0,2,1871
2,0,2,1871
2,0,2,1871
2,0,2,1871
2,0,2,1883
2,0,2,1883
2,0,2,1883
2,0,2,1883
0,0,2,1883
2,0,2,1884
2,0,2,1884
0,0,2,1884
2,0,2,1885
1,4500,2,1885
2,0,2,1885
2,0,2,1885
2,0,2,1885
0,0,2,1885
2,0,2,1885
2,0,2,1885
2,0,2,1885
2,0,2,1885
1,4500,2,1885
0,0,2,1885
2,0,2,1886
2,0,2,1886
0,0,2,1886
2,0,2,1887
2,0,2,1887
2,0,2,1888
1,2000,2,1888
2,0,2,1888
2,0,2,1888
0,0,2,1888
0,0,2,1888
0,0,2,1888
2,0,2,1889
2,0,2,1889
0,0,2,1889
0,0,2,1889
2,0,2,1889
2,0,2,1890
2,0,2,1890
2,0,2,1890
2,0,2,1890
2,0,2,1890
2,0,2,1890
2,0,2,1891
2,0,2,1891
2,0,2,1891
2,0,2,1891
2,0,2,1891
2,0,2,1892
2,0,2,1893
2,0,2,1893
2,0,2,1893
2,0,2,1893
2,0,2,1894
1,1500,2,1895
2,0,2,1895
2,0,2,1895
2,0,2,1896
2,0,2,1896
2,0,2,1896
2,0,2,1897
2,0,2,1897
2,0,2,1898
1,1000,2,1898
2,0,2,1898
2,0,2,1898
2,0,2,1898
2,0,2,1899
2,0,2,1899
2,0,2,1899
0,0,2,1899
2,0,2,1900
2,0,2,1900
2,0,2,1900
2,0,2,1900
2,0,2,1900
2,0,2,1901
2,0,2,1901
2,0,2,1901
1,6000,2,1902
2,0,2,1902
2,0,2,1948
2,0,2,1948
2,0,2,1948
2,0,2,1948
2,0,2,1949
2,0,2,1949
0,0,2,1949
2,0,2,1950
2,0,2,1950
0,0,2,1950
2,0,2,1951
2,0,2,1952
2,0,2,1952
0,0,2,1952
2,0,2,1952
2,0,2,1953
2,0,2,1953
2,0,2,1954
2,0,2,1954
2,0,2,1954
2,0,2,1954
0,0,2,1954
2,0,2,1955
2,0,2,1955
2,0,2,1955
2,0,2,1955
2,0,2,1956
2,0,2,1956
2,0,2,1957
2,0,2,1957
2,0,2,1958
2,0,2,1958
2,0,2,1958
2,0,2,1958
0,0,2,1958
2,0,2,1959
2,0,2,1959
2,0,2,1959
2,0,2,1959
2,0,2,1993
2,0,2,1993
2,0,2,1993
2,0,2,1993
2,0,2,1994
2,0,2,1994
0,0,2,1994
2,0,2,1995
2,0,2,1995
2,0,2,1995
2,0,2,1995
0,0,2,1995
0,0,2,1995
0,0,2,1995
2,0,2,1996
2,0,2,1996
2,0,2,1996
2,0,2,1996
2,0,2,1997
2,0,2,1997
2,0,2,1997
2,0,2,1997
2,0,2,1998
2,0,2,1998
2,0,2,1998
2,0,2,1998
2,0,2,1999
2,0,2,1999
2,0,2,1999
2,0,2,2000
2,0,2,2000
2,0,2,2000
2,0,2,2000
0,0,2,2000
2,0,2,2001
2,0,2,2001
2,0,2,2001
2,0,2,2001
2,0,2,2001
2,0,2,2001
0,0,2,2001
2,0,2,2002
1,1000,2,2002
2,0,2,2002
2,0,2,2002
2,0,2,2003
2,0,2,2003
2,0,2,2003
0,0,2,2003
1,4500,2,2004
2,0,2,2004
2,0,2,2005
2,0,2,2005
2,0,2,2005
2,0,2,2006
2,0,2,2006
2,0,2,2006
2,0,2,2006
2,0,2,2006
2,0,2,2006
0,0,2,2006
2,0,2,2007
2,0,2,2007
2,0,2,2008
2,0,2,2008
2,0,2,2008
1,7200,2,2009
1,500,2,2010
2,0,2,2011
2,0,2,2011
2,0,2,2011
2,0,2,2011
2,0,2,2011
2,0,2,2011
1,2100,2,2012
2,0,2,2012
2,0,2,2012
2,0,2,2056
2,0,2,2056
2,0,2,2056
2,0,2,2057
2,0,2,2057
2,0,2,2057
2,0,2,2057
0,0,2,2057
0,0,2,2057
2,0,2,2058
2,0,2,2058
2,0,2,2058
2,0,2,2058
0,0,2,2058
2,0,2,2059
2,0,2,2059
0,0,2,2059
2,0,2,2060
2,0,2,2060
2,0,2,2061
2,0,2,2061
0,0,2,2061
2,0,2,2062
2,0,2,2062
2,0,2,2062
2,0,2,2062
0,0,2,2062
2,0,2,2063
2,0,2,2063
2,0,2,2064
2,0,2,2064
0,0,2,2064
2,0,2,2065
2,0,2,2065
2,0,2,2065
2,0,2,2065
2,0,2,2066
2,0,2,2066
2,0,2,2066
2,0,2,2066
2,0,2,2066
2,0,2,2067
2,0,2,2067
2,0,2,2067
2,0,2,2067
2,0,2,2067
2,0,2,2068
2,0,2,2068
0,0,2,2068
2,0,2,2069
2,0,2,2069
2,0,2,2069
0,0,2,2069
2,0,2,2070
2,0,2,2070
2,0,2,2070
2,0,2,2071
2,0,2,2071
0,0,2,2071
2,0,2,2072
2,0,2,2072
2,0,2,2072
2,0,2,2073
2,0,2,2073
2,0,2,2073
2,0,2,2073
2,0,2,2074
2,0,2,2075
2,0,2,2075
2,0,2,2075
2,0,2,2075
2,0,2,2076
2,0,2,2076
0,0,2,2076
0,0,2,2076
2,0,2,2077
2,0,2,2077
2,0,2,2077
2,0,2,2077
2,0,2,2077
0,0,2,2077
2,0,2,2078
2,0,2,2078
0,0,2,2078
0,0,2,2078
2,0,2,2079
2,0,2,2080
2,0,2,2080
2,0,2,2081
2,0,2,2081
2,0,2,2081
2,0,2,2081
2,0,2,2081
0,0,2,2081
2,0,2,2118
2,0,2,2118
2,0,2,2118
2,0,2,2119
2,0,2,2119
2,0,2,2119
0,0,2,2119
2,0,2,2120
2,0,2,2120
2,0,2,2120
2,0,2,2120
1,700,2,2121
2,0,2,2121
0,0,2,2121
2,0,2,2122
2,0,2,2122
0,0,2,2122
2,0,2,2123
2,0,2,2123
2,0,2,2123
2,0,2,2123
2,0,2,2124
2,0,2,2124
2,0,2,2124
2,0,2,2124
0,0,2,2124
0,0,2,2124
2,0,2,2125
2,0,2,2125
2,0,2,2125
2,0,2,2126
2,0,2,2126
2,0,2,2126
2,0,2,2127
2,0,2,2127
2,0,2,2127
2,0,2,2127
2,0,2,2127
2,0,2,2127
0,0,2,2127
2,0,2,2128
2,0,2,2128
2,0,2,2128
2,0,2,2129
2,0,2,2129
2,0,2,2129
2,0,2,2129
1,11250,2,2130
2,0,2,2130
2,0,2,2131
2,0,2,2132
2,0,2,2132
2,0,2,2132
2,0,2,2132
2,0,2,2132
0,0,2,2132
0,0,2,2132
0,0,2,2132
2,0,2,2133
2,0,2,2133
2,0,2,2133
2,0,2,2134
2,0,2,2135
2,0,2,2135
2,0,2,2135
2,0,2,2135
2,0,2,2135
2,0,2,2135
2,0,2,2135
2,0,2,2135
2,0,2,2136
2,0,2,2136
2,0,2,2136
2,0,2,2136
0,0,2,2136
2,0,2,2137
2,0,2,2137
2,0,2,2137
2,0,2,2138
2,0,2,2138
2,0,2,2139
2,0,2,2139
2,0,2,2139
2,0,2,2139
2,0,2,2140
2,0,2,2140
2,0,2,2140
2,0,2,2140
0,0,2,2140
0,0,2,2140
2,0,2,2141
2,0,2,2141
2,0,2,2141
2,0,2,2141
2,0,2,2141
1,6000,2,2200
2,0,2,2200
2,0,2,2200
0,0,2,2200
2,0,2,2201
2,0,2,2201
2,0,2,2201
2,0,2,2201
2,0,2,2202
2,0,2,2202
0,0,2,2202
2,0,2,2203
2,0,2,2203
2,0,2,2203
2,0,2,2204
2,0,2,2204
2,0,2,2205
2,0,2,2205
2,0,2,2205
2,0,2,2205
0,0,2,2205
2,0,2,2206
2,0,2,2206
2,0,2,2206
0,0,2,2206
0,0,2,2206
2,0,2,2207
2,0,2,2208
2,0,2,2208
0,0,2,2208
2,0,2,2209
2,0,2,2209
2,0,2,2209
0,0,2,2209
2,0,2,2210
2,0,2,2210
2,0,2,2210
2,0,2,2211
2,0,2,2211
2,0,2,2212
2,0,2,2212
2,0,2,2212
2,0,2,2212
0,0,2,2212
2,0,2,2236
2,0,2,2236
2,0,2,2236
2,0,2,2236
2,0,2,2236
0,0,2,2236
0,0,2,2236
2,0,2,2237
2,0,2,2237
2,0,2,2237
2,0,2,2237
2,0,2,2237
2,0,2,2238
2,0,2,2238
2,0,2,2238
2,0,2,2238
2,0,2,2239
2,0,2,2239
2,0,2,2240
2,0,2,2240
2,0,2,2240
2,0,2,2241
2,0,2,2241
2,0,2,2241
2,0,2,2241
2,0,2,2241
2,0,2,2241
2,0,2,2242
2,0,2,2242
2,0,2,2242
2,0,2,2242
2,0,2,2242
2,0,2,2242
2,0,2,2242
2,0,2,2243
2,0,2,2243
2,0,2,2244
2,0,2,2244
2,0,2,2244
2,0,2,2244
2,0,2,2244
2,0,2,2245
2,0,2,2245
2,0,2,2245
2,0,2,2245
2,0,2,2245
2,0,2,2246
2,0,2,2246
2,0,2,2246
2,0,2,2246
0,0,2,2246
2,0,2,2247
2,0,2,2247
2,0,2,2247
1,1600,2,2247
2,0,2,2247
2,0,2,2248
2,0,2,2248
2,0,2,2249
2,0,2,2249
2,0,2,2249
2,0,2,2249
0,0,2,2249
2,0,2,2250
2,0,2,2250
2,0,2,2250
2,0,2,2250
2,0,2,2251
2,0,2,2251
2,0,2,2251
2,0,2,2251
2,0,2,2252
2,0,2,2252
2,0,2,2253
2,0,2,2253
2,0,2,2254
2,0,2,2254
0,0,2,2254
2,0,2,2255
2,0,2,2255
2,0,2,2255
0,0,2,2255
0,0,2,2255
0,0,2,2255
2,0,2,1814
2,0,2,1814
2,0,2,1814
2,0,2,1814
1,2400,2,1815
2,0,2,1816
2,0,2,1816
2,0,2,1816
2,0,2,1817
2,0,2,1817
2,0,2,1817
2,0,2,1817
2,0,2,1818
2,0,2,1818
2,0,2,1818
2,0,2,1819
2,0,2,1819
2,0,2,1820
2,0,2,1820
2,0,2,1821
2,0,2,1821
0,0,2,1821
1,3000,2,1822
2,0,2,1823
2,0,2,1824
2,0,2,1824
2,0,2,1824
2,0,2,1824
2,0,2,1824
2,0,2,1839
2,0,2,1839
2,0,2,1839
0,0,2,1839
2,0,2,1839
2,0,2,1839
2,0,2,1840
2,0,2,1840
2,0,2,1840
2,0,2,1840
2,0,2,1841
2,0,2,1841
2,0,2,1842
2,0,2,1842
2,0,2,1842
0,0,2,1842
0,0,2,1842
2,0,2,1843
2,0,2,1843
2,0,2,1843
2,0,2,1843
2,0,2,1843
0,0,2,1843
2,0,2,1844
2,0,2,1845
2,0,2,1845
2,0,2,1845
2,0,2,1845
2,0,2,1845
2,0,2,1845
2,0,2,1845
2,0,2,1845
2,0,2,1845
2,0,2,1845
2,0,2,1845
2,0,2,1845
2,0,2,1846
2,0,2,1847
2,0,2,1847
2,0,2,1847
2,0,2,1847
2,0,2,1848
2,0,2,1848
2,0,2,1848
2,0,2,1848
2,0,2,1849
2,0,2,1849
0,0,2,1849
0,0,2,1849
2,0,2,1850
2,0,2,1850
0,0,2,1850
0,0,2,1850
2,0,2,1851
2,0,2,1851
2,0,2,1852
2,0,2,1852
1,2000,2,1852
2,0,2,1852
2,0,2,1853
2,0,2,1853
2,0,2,1853
2,0,2,1853
2,0,2,1853
2,0,2,1854
2,0,2,1854
2,0,2,1854
0,0,2,1854
0,0,2,1854
2,0,2,1855
2,0,2,1855
2,0,2,1855
2,0,2,1855
2,0,2,1855
2,0,2,1855
2,0,2,1855
2,0,2,1856
2,0,2,1856
2,0,2,1856
2,0,2,1856
2,0,2,1857
2,0,2,1857
0,0,2,1857
2,0,2,1858
2,0,2,1858
2,0,2,1872
2,0,2,1872
2,0,2,1873
2,0,2,1873
2,0,2,1873
2,0,2,1874
2,0,2,1874
2,0,2,1874
2,0,2,1875
2,0,2,1876
2,0,2,1876
2,0,2,1876
2,0,2,1876
2,0,2,1876
2,0,2,1876
2,0,2,1876
0,0,2,1876
2,0,2,1877
2,0,2,1877
2,0,2,1877
2,0,2,1878
2,0,2,1878
2,0,2,1878
2,0,2,1878
2,0,2,1879
2,0,2,1879
2,0,2,1879
2,0,2,1879
2,0,2,1879
2,0,2,1879
2,0,2,1880
2,0,2,1880
2,0,2,1880
2,0,2,1880
2,0,2,1880
2,0,2,1880
2,0,2,1880
2,0,2,1880
0,0,2,1880
2,0,2,1881
2,0,2,1881
2,0,2,1881
2,0,2,1881
2,0,2,1881
2,0,2,1882
2,0,2,1882
2,0,2,1882
2,0,2,1903
2,0,2,1904
2,0,2,1905
2,0,2,1905
2,0,2,1906
2,0,2,1906
2,0,2,1906
2,0,2,1907
2,0,2,1907
0,0,2,1907
2,0,2,1908
2,0,2,1908
2,0,2,1908
0,0,2,1908
0,0,2,1908
2,0,2,1909
2,0,2,1909
2,0,2,1909
2,0,2,1909
2,0,2,1909
2,0,2,1909
2,0,2,1910
2,0,2,1910
2,0,2,1910
2,0,2,1910
2,0,2,1910
2,0,2,1910
0,0,2,1910
2,0,2,1911
2,0,2,1911
2,0,2,1911
2,0,2,1911
0,0,2,1911
0,0,2,1911
2,0,2,1912
2,0,2,1912
2,0,2,1912
2,0,2,1912
2,0,2,1912
2,0,2,1913
2,0,2,1913
0,0,2,1913
2,0,2,1914
2,0,2,1914
0,0,2,1914
0,0,2,1914
2,0,2,1915
2,0,2,1915
2,0,2,1916
2,0,2,1916
2,0,2,1916
2,0,2,1916
0,0,2,1916
2,0,2,1917
2,0,2,1917
2,0,2,1918
1,1000,2,1918
2,0,2,1918
2,0,2,1918
2,0,2,1919
2,0,2,1919
2,0,2,1919
2,0,2,1919
2,0,2,1920
2,0,2,1920
2,0,2,1920
2,0,2,1921
2,0,2,1921
2,0,2,1921
0,0,2,1921
1,6300,2,1922
2,0,2,1922
2,0,2,1922
2,0,2,1922
2,0,2,1923
2,0,2,1923
2,0,2,1923
0,0,2,1923
2,0,2,1924
2,0,2,1924
2,0,2,1924
2,0,2,1924
0,0,2,1924
2,0,2,1925
2,0,2,1925
2,0,2,1925
2,0,2,1925
2,0,2,1925
2,0,2,1926
2,0,2,1926
2,0,2,1926
2,0,2,1926
2,0,2,1927
2,0,2,1927
0,0,2,1927
2,0,2,1928
2,0,2,1928
2,0,2,1928
2,0,2,1928
2,0,2,1929
2,0,2,1929
2,0,2,1929
2,0,2,1929
2,0,2,1929
2,0,2,1929
2,0,2,1929
2,0,2,1929
2,0,2,1929
2,0,2,1930
2,0,2,1930
2,0,2,1930
2,0,2,1930
0,0,2,1930
2,0,2,1931
2,0,2,1931
2,0,2,1931
2,0,2,1931
2,0,2,1932
2,0,2,1932
0,0,2,1932
2,0,2,1932
2,0,2,1932
1,700,2,1933
2,0,2,1933
2,0,2,1933
2,0,2,1934
2,0,2,1934
2,0,2,1934
0,0,2,1934
2,0,2,1935
2,0,2,1935
2,0,2,1935
2,0,2,1935
2,0,2,1935
2,0,2,1936
2,0,2,1936
2,0,2,1936
2,0,2,1936
2,0,2,1936
0,0,2,1936
2,0,2,1936
0,0,2,1936
0,0,2,1936
2,0,2,1937
2,0,2,1937
0,0,2,1937
2,0,2,1938
2,0,2,1938
2,0,2,1938
2,0,2,1939
2,0,2,1939
0,0,2,1939
2,0,2,1939
2,0,2,1939
0,0,2,1939
2,0,2,1940
2,0,2,1940
0,0,2,1940
0,0,2,1940
2,0,2,1941
2,0,2,1941
2,0,2,1942
2,0,2,1942
2,0,2,1942
2,0,2,1943
2,0,2,1943
2,0,2,1943
2,0,2,1944
2,0,2,1944
2,0,2,1944
0,0,2,1944
2,0,2,1945
2,0,2,1945
2,0,2,1945
2,0,2,1946
2,0,2,1947
1,854,2,1947
2,0,2,1947
2,0,2,1947
2,0,2,1960
2,0,2,1960
2,0,2,1960
2,0,2,1960
2,0,2,1960
2,0,2,1961
2,0,2,1961
2,0,2,1962
2,0,2,1962
2,0,2,1962
2,0,2,1962
2,0,2,1962
2,0,2,1963
2,0,2,1963
2,0,2,1963
2,0,2,1963
2,0,2,1963
2,0,2,1964
2,0,2,1964
0,0,2,1964
2,0,2,1965
2,0,2,1965
2,0,2,1965
2,0,2,1965
2,0,2,1965
2,0,2,1965
0,0,2,1965
2,0,2,1966
2,0,2,1966
2,0,2,1966
2,0,2,1966
2,0,2,1967
2,0,2,1967
2,0,2,1967
2,0,2,1967
2,0,2,1968
2,0,2,1968
2,0,2,1968
2,0,2,1968
2,0,2,1968
2,0,2,1969
2,0,2,1969
2,0,2,1969
2,0,2,1969
2,0,2,1969
0,0,2,1969
2,0,2,1970
2,0,2,1970
2,0,2,1970
2,0,2,1970
2,0,2,1971
2,0,2,1971
2,0,2,1971
2,0,2,1971
2,0,2,1971
0,0,2,1971
2,0,2,1972
2,0,2,1972
2,0,2,1972
2,0,2,1972
2,0,2,1972
2,0,2,1973
2,0,2,1973
2,0,2,1973
2,0,2,1973
0,0,2,1973
2,0,2,1974
2,0,2,1974
2,0,2,1974
2,0,2,1974
2,0,2,1974
2,0,2,1975
2,0,2,1975
2,0,2,1975
0,0,2,1975
0,0,2,1975
2,0,2,1976
2,0,2,1976
2,0,2,1976
2,0,2,1976
2,0,2,1976
2,0,2,1976
2,0,2,1976
0,0,2,1976
2,0,2,1977
2,0,2,1977
0,0,2,1977
2,0,2,1977
2,0,2,1978
2,0,2,1978
2,0,2,1979
2,0,2,1979
2,0,2,1979
0,0,2,1979
0,0,2,1979
2,0,2,1980
2,0,2,1980
2,0,2,1981
2,0,2,1981
2,0,2,1981
2,0,2,1982
2,0,2,1982
2,0,2,1982
2,0,2,1982
2,0,2,1982
2,0,2,1983
2,0,2,1983
2,0,2,1983
2,0,2,1983
2,0,2,1983
2,0,2,1983
2,0,2,1983
2,0,2,1983
0,0,2,1983
0,0,2,1983
2,0,2,1984
2,0,2,1984
2,0,2,1984
2,0,2,1985
2,0,2,1985
2,0,2,1985
2,0,2,1985
2,0,2,1985
2,0,2,1985
2,0,2,1986
2,0,2,1986
0,0,2,1986
2,0,2,1987
2,0,2,1987
2,0,2,1987
2,0,2,1987
2,0,2,1987
0,0,2,1987
0,0,2,1987
2,0,2,1988
2,0,2,1988
2,0,2,1988
2,0,2,1988
2,0,2,1988
2,0,2,1988
2,0,2,1988
2,0,2,1989
2,0,2,1989
2,0,2,1989
2,0,2,1989
0,0,2,1989
2,0,2,1990
2,0,2,1990
2,0,2,1990
2,0,2,1990
0,0,2,1990
2,0,2,1991
2,0,2,1991
2,0,2,1991
2,0,2,1991
2,0,2,1991
2,0,2,1991
2,0,2,1991
2,0,2,1991
0,0,2,1991
0,0,2,1991
0,0,2,1991
0,0,2,1991
2,0,2,1992
2,0,2,1992
2,0,2,1992
2,0,2,1992
2,0,2,1992
0,0,2,1992
2,0,2,1992
2,0,2,2013
2,0,2,2013
2,0,2,2013
2,0,2,2013
2,0,2,2014
2,0,2,2014
2,0,2,2014
2,0,2,2014
2,0,2,2014
0,0,2,2014
2,0,2,2015
2,0,2,2015
2,0,2,2015
2,0,2,2015
2,0,2,2015
2,0,2,2015
0,0,2,2015
0,0,2,2015
0,0,2,2015
2,0,2,2016
2,0,2,2016
2,0,2,2016
2,0,2,2016
0,0,2,2016
2,0,2,2017
2,0,2,2017
0,0,2,2017
0,0,2,2017
0,0,2,2017
2,0,2,2018
2,0,2,2018
0,0,2,2018
0,0,2,2018
2,0,2,2019
2,0,2,2019
2,0,2,2019
2,0,2,2019
2,0,2,2019
2,0,2,2019
0,0,2,2019
2,0,2,2020
2,0,2,2020
0,0,2,2020
2,0,2,2021
2,0,2,2021
2,0,2,2021
2,0,2,2021
2,0,2,2021
0,0,2,2021
2,0,2,2022
2,0,2,2022
2,0,2,2022
2,0,2,2022
2,0,2,2022
2,0,2,2023
2,0,2,2023
2,0,2,2023
2,0,2,2023
1,2250,2,2024
2,0,2,2024
2,0,2,2024
2,0,2,2024
2,0,2,2024
0,0,2,2024
2,0,2,2024
2,0,2,2025
2,0,2,2025
0,0,2,2025
2,0,2,2026
2,0,2,2026
0,0,2,2026
2,0,2,2026
2,0,2,2027
0,0,2,2027
2,0,2,2028
2,0,2,2029
2,0,2,2029
2,0,2,2029
2,0,2,2029
2,0,2,2029
2,0,2,2029
2,0,2,2029
0,0,2,2029
0,0,2,2029
0,0,2,2029
2,0,2,2030
2,0,2,2030
2,0,2,2030
2,0,2,2030
2,0,2,2031
2,0,2,2031
2,0,2,2031
2,0,2,2031
0,0,2,2031
0,0,2,2031
0,0,2,2031
2,0,2,2032
2,0,2,2032
2,0,2,2032
0,0,2,2032
2,0,2,2033
2,0,2,2033
0,0,2,2033
1,11250,2,2034
2,0,2,2034
2,0,2,2034
2,0,2,2034
2,0,2,2035
2,0,2,2035
2,0,2,2035
2,0,2,2035
0,0,2,2035
0,0,2,2035
2,0,2,2036
2,0,2,2036
2,0,2,2037
2,0,2,2037
2,0,2,2037
2,0,2,2037
2,0,2,2038
2,0,2,2038
2,0,2,2038
2,0,2,2038
0,0,2,2038
2,0,2,2039
2,0,2,2039
2,0,2,2040
2,0,2,2040
0,0,2,2040
2,0,2,2041
2,0,2,2041
2,0,2,2041
2,0,2,2041
2,0,2,2042
2,0,2,2042
2,0,2,2042
2,0,2,2042
2,0,2,2042
2,0,2,2043
2,0,2,2043
2,0,2,2043
2,0,2,2043
0,0,2,2043
2,0,2,2044
2,0,2,2044
2,0,2,2045
2,0,2,2045
2,0,2,2045
2,0,2,2045
2,0,2,2046
2,0,2,2046
2,0,2,2046
2,0,2,2046
2,0,2,2046
2,0,2,2046
2,0,2,2046
2,0,2,2047
2,0,2,2047
2,0,2,2047
2,0,2,2047
2,0,2,2048
2,0,2,2048
2,0,2,2048
2,0,2,2049
2,0,2,2049
2,0,2,2049
2,0,2,2049
2,0,2,2050
2,0,2,2050
2,0,2,2050
2,0,2,2050
0,0,2,2050
2,0,2,2051
2,0,2,2051
2,0,2,2051
2,0,2,2052
2,0,2,2052
2,0,2,2052
2,0,2,2052
2,0,2,2052
2,0,2,2053
2,0,2,2053
2,0,2,2053
2,0,2,2053
2,0,2,2053
0,0,2,2053
0,0,2,2053
2,0,2,2054
2,0,2,2054
0,0,2,2054
0,0,2,2054
2,0,2,2055
2,0,2,2082
2,0,2,2082
2,0,2,2082
2,0,2,2083
2,0,2,2083
2,0,2,2083
0,0,2,2083
0,0,2,2083
2,0,2,2084
2,0,2,2084
2,0,2,2084
2,0,2,2084
2,0,2,2084
2,0,2,2085
2,0,2,2085
0,0,2,2085
2,0,2,2086
2,0,2,2086
2,0,2,2087
2,0,2,2087
0,0,2,2087
0,0,2,2087
0,0,2,2087
2,0,2,2088
2,0,2,2088
2,0,2,2088
2,0,2,2088
2,0,2,2088
2,0,2,2088
2,0,2,2089
2,0,2,2089
2,0,2,2089
0,0,2,2089
2,0,2,2090
2,0,2,2090
2,0,2,2090
2,0,2,2090
2,0,2,2090
2,0,2,2090
0,0,2,2090
2,0,2,2091
2,0,2,2091
2,0,2,2091
2,0,2,2091
0,0,2,2091
2,0,2,2092
2,0,2,2092
2,0,2,2092
2,0,2,2092
2,0,2,2092
2,0,2,2093
2,0,2,2093
2,0,2,2093
2,0,2,2093
2,0,2,2093
2,0,2,2094
2,0,2,2094
2,0,2,2094
0,0,2,2094
2,0,2,2095
2,0,2,2095
0,0,2,2095
0,0,2,2095
2,0,2,2096
2,0,2,2096
2,0,2,2096
2,0,2,2096
0,0,2,2096
0,0,2,2096
2,0,2,2097
2,0,2,2097
2,0,2,2097
2,0,2,2097
2,0,2,2097
0,0,2,2097
2,0,2,2098
2,0,2,2098
0,0,2,2098
2,0,2,2099
2,0,2,2099
2,0,2,2100
2,0,2,2100
2,0,2,2100
2,0,2,2100
2,0,2,2100
2,0,2,2101
2,0,2,2102
2,0,2,2102
2,0,2,2102
0,0,2,2102
2,0,2,2103
2,0,2,2103
2,0,2,2103
2,0,2,2103
2,0,2,2103
2,0,2,2103
2,0,2,2103
0,0,2,2103
2,0,2,2104
2,0,2,2105
2,0,2,2106
2,0,2,2106
2,0,2,2107
2,0,2,2107
2,0,2,2107
2,0,2,2107
2,0,2,2107
1,1500,2,2108
1,1500,2,2108
1,750,2,2108
1,1125,2,2108
1,2250,2,2109
1,2250,2,2109
2,0,2,2110
2,0,2,2110
2,0,2,2110
2,0,2,2111
1,2500,2,2112
1,2500,2,2112
2,0,2,2113
2,0,2,2113
2,0,2,2113
2,0,2,2113
2,0,2,2113
2,0,2,2114
2,0,2,2114
2,0,2,2114
2,0,2,2115
2,0,2,2115
2,0,2,2115
2,0,2,2116
